configuration,pop_mut,scenario,mutation_rate,population_size,replicate_seed,cell,type,value_leading,value_overall,fraction_leading_ben_del_neu,fraction_overall_ben_del_neu,fraction_leading_ben_del_neu_no,fraction_overall_ben_del_neu_no
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30023,A,deleterious,1,894,0.02040816326530612,0.43952802359882004,0.0002,0.1788
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30023,A,neutral,0,192,0.0,0.0943952802359882,0.0,0.0384
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30023,A,no_mutation,4951,2966,0,0.46607669616519176,0,0.5932
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30023,B,beneficial,49,1697,0.9607843137254902,0.4189089113799062,0.0098,0.3394
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30023,B,deleterious,2,1624,0.0392156862745098,0.40088866946432977,0.0004,0.3248
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30023,B,neutral,0,730,0.0,0.18020241915576402,0.0,0.146
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30023,B,no_mutation,4949,949,0,0.4189089113799062,0,0.1898
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30024,A,beneficial,46,941,0.9387755102040817,0.4603718199608611,0.0092,0.1882
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30024,A,deleterious,3,889,0.061224489795918366,0.4349315068493151,0.0006,0.1778
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30024,A,neutral,0,214,0.0,0.10469667318982387,0.0,0.0428
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30024,A,no_mutation,4951,2956,0,0.4603718199608611,0,0.5912
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30024,B,beneficial,48,1663,0.9056603773584906,0.4160620465349012,0.0096,0.3326
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30024,B,deleterious,5,1620,0.09433962264150944,0.4053039779834876,0.001,0.324
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30024,B,neutral,0,714,0.0,0.1786339754816112,0.0,0.1428
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30024,B,no_mutation,4947,1003,0,0.4160620465349012,0,0.2006
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30025,A,beneficial,45,919,1.0,0.4581256231306082,0.009,0.1838
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30025,A,deleterious,0,895,0.0,0.4461615154536391,0.0,0.179
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30025,A,neutral,0,192,0.0,0.09571286141575275,0.0,0.0384
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30025,A,no_mutation,4955,2994,0,0.4581256231306082,0,0.5988
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30025,B,beneficial,48,1650,0.9411764705882353,0.41509433962264153,0.0096,0.33
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30025,B,deleterious,3,1577,0.058823529411764705,0.39672955974842766,0.0006,0.3154
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30025,B,neutral,0,748,0.0,0.1881761006289308,0.0,0.1496
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30025,B,no_mutation,4949,1025,0,0.41509433962264153,0,0.205
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30026,A,beneficial,44,941,1.0,0.4610485056344929,0.0088,0.1882
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30026,A,deleterious,0,900,0.0,0.44096031357177856,0.0,0.18
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30026,A,neutral,0,200,0.0,0.09799118079372857,0.0,0.04
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30026,A,no_mutation,4956,2959,0,0.4610485056344929,0,0.5918
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30026,B,beneficial,47,1631,0.94,0.41343472750316856,0.0094,0.3262
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30026,B,deleterious,3,1570,0.06,0.3979721166032953,0.0006,0.314
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30026,B,neutral,0,744,0.0,0.18859315589353612,0.0,0.1488
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30026,B,no_mutation,4950,1055,0,0.41343472750316856,0,0.211
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30027,A,beneficial,47,925,0.9791666666666666,0.4669358909641595,0.0094,0.185
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30027,A,deleterious,1,878,0.020833333333333332,0.44321049974760224,0.0002,0.1756
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30027,A,neutral,0,178,0.0,0.08985360928823827,0.0,0.0356
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30027,A,no_mutation,4952,3019,0,0.4669358909641595,0,0.6038
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30027,B,beneficial,50,1613,0.9259259259259259,0.40415935855675267,0.01,0.3226
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30027,B,deleterious,4,1584,0.07407407407407407,0.3968930092708594,0.0008,0.3168
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30027,B,neutral,0,794,0.0,0.19894763217238787,0.0,0.1588
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30027,B,no_mutation,4946,1009,0,0.40415935855675267,0,0.2018
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30028,A,beneficial,52,946,0.9285714285714286,0.46924603174603174,0.0104,0.1892
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30028,A,deleterious,4,886,0.07142857142857142,0.439484126984127,0.0008,0.1772
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30028,A,neutral,0,184,0.0,0.09126984126984126,0.0,0.0368
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30028,A,no_mutation,4944,2984,0,0.46924603174603174,0,0.5968
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30028,B,beneficial,52,1634,0.9285714285714286,0.4108624591400553,0.0104,0.3268
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30028,B,deleterious,4,1593,0.07142857142857142,0.40055318078953983,0.0008,0.3186
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30028,B,neutral,0,750,0.0,0.18858436007040483,0.0,0.15
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30028,B,no_mutation,4944,1023,0,0.4108624591400553,0,0.2046
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30029,A,beneficial,47,914,0.9791666666666666,0.4590657960823707,0.0094,0.1828
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30029,A,deleterious,1,880,0.020833333333333332,0.4419889502762431,0.0002,0.176
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30029,A,neutral,0,197,0.0,0.09894525364138623,0.0,0.0394
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30029,A,no_mutation,4952,3009,0,0.4590657960823707,0,0.6018
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30029,B,beneficial,50,1621,0.9090909090909091,0.41183943089430897,0.01,0.3242
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30029,B,deleterious,5,1585,0.09090909090909091,0.4026930894308943,0.001,0.317
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30029,B,neutral,0,730,0.0,0.18546747967479674,0.0,0.146
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30029,B,no_mutation,4945,1064,0,0.41183943089430897,0,0.2128
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30030,A,beneficial,53,890,0.9464285714285714,0.44746103569632983,0.0106,0.178
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30030,A,deleterious,3,847,0.05357142857142857,0.42584213172448465,0.0006,0.1694
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30030,A,neutral,0,252,0.0,0.12669683257918551,0.0,0.0504
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30030,A,no_mutation,4944,3011,0,0.44746103569632983,0,0.6022
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30030,B,beneficial,56,1612,0.9032258064516129,0.40614764424288236,0.0112,0.3224
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30030,B,deleterious,6,1623,0.0967741935483871,0.4089191232048375,0.0012,0.3246
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30030,B,neutral,0,734,0.0,0.18493323255228017,0.0,0.1468
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30030,B,no_mutation,4938,1031,0,0.40614764424288236,0,0.2062
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30031,A,beneficial,49,928,0.98,0.4628428927680798,0.0098,0.1856
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30031,A,deleterious,1,875,0.02,0.43640897755610975,0.0002,0.175
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30031,A,neutral,0,202,0.0,0.10074812967581047,0.0,0.0404
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30031,A,no_mutation,4950,2995,0,0.4628428927680798,0,0.599
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30031,B,beneficial,53,1633,0.9137931034482759,0.4097867001254705,0.0106,0.3266
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30031,B,deleterious,5,1575,0.08620689655172414,0.39523212045169387,0.001,0.315
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30031,B,neutral,0,777,0.0,0.19498117942283563,0.0,0.1554
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30031,B,no_mutation,4942,1015,0,0.4097867001254705,0,0.203
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30032,A,beneficial,47,925,0.9791666666666666,0.4709775967413442,0.0094,0.185
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30032,A,deleterious,1,865,0.020833333333333332,0.4404276985743381,0.0002,0.173
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30032,A,neutral,0,174,0.0,0.08859470468431772,0.0,0.0348
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30032,A,no_mutation,4952,3036,0,0.4709775967413442,0,0.6072
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30032,B,beneficial,51,1649,0.9272727272727272,0.4130761523046092,0.0102,0.3298
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30032,B,deleterious,4,1592,0.07272727272727272,0.39879759519038077,0.0008,0.3184
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30032,B,neutral,0,751,0.0,0.18812625250501003,0.0,0.1502
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30032,B,no_mutation,4945,1008,0,0.4130761523046092,0,0.2016
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30033,A,beneficial,45,899,1.0,0.4563451776649746,0.009,0.1798
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30033,A,deleterious,0,854,0.0,0.433502538071066,0.0,0.1708
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30033,A,neutral,0,217,0.0,0.11015228426395939,0.0,0.0434
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30033,A,no_mutation,4955,3030,0,0.4563451776649746,0,0.606
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30033,B,beneficial,50,1657,0.9090909090909091,0.4077263779527559,0.01,0.3314
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30033,B,deleterious,5,1609,0.09090909090909091,0.3959153543307087,0.001,0.3218
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30033,B,neutral,0,798,0.0,0.19635826771653545,0.0,0.1596
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30033,B,no_mutation,4945,936,0,0.4077263779527559,0,0.1872
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30034,A,beneficial,46,894,1.0,0.46106240330067044,0.0092,0.1788
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30034,A,deleterious,0,844,0.0,0.43527591542031974,0.0,0.1688
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30034,A,neutral,0,201,0.0,0.10366168127900979,0.0,0.0402
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30034,A,no_mutation,4954,3061,0,0.46106240330067044,0,0.6122
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30034,B,beneficial,49,1669,0.9423076923076923,0.414555389965226,0.0098,0.3338
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30034,B,deleterious,3,1584,0.057692307692307696,0.39344262295081966,0.0006,0.3168
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30034,B,neutral,0,773,0.0,0.1920019870839543,0.0,0.1546
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30034,B,no_mutation,4948,974,0,0.414555389965226,0,0.1948
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30035,A,beneficial,45,911,0.9782608695652174,0.4622019279553526,0.009,0.1822
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30035,A,deleterious,1,868,0.021739130434782608,0.44038559107052255,0.0002,0.1736
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30035,A,neutral,0,192,0.0,0.0974124809741248,0.0,0.0384
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30035,A,no_mutation,4954,3029,0,0.4622019279553526,0,0.6058
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30035,B,beneficial,46,1661,0.9583333333333334,0.41618641944374846,0.0092,0.3322
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30035,B,deleterious,2,1587,0.041666666666666664,0.3976447005762967,0.0004,0.3174
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30035,B,neutral,0,743,0.0,0.1861688799799549,0.0,0.1486
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30035,B,no_mutation,4952,1009,0,0.41618641944374846,0,0.2018
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30036,A,beneficial,46,928,0.9787234042553191,0.46750629722921916,0.0092,0.1856
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30036,A,deleterious,1,873,0.02127659574468085,0.4397984886649874,0.0002,0.1746
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30036,A,neutral,0,184,0.0,0.09269521410579346,0.0,0.0368
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30036,A,no_mutation,4953,3015,0,0.46750629722921916,0,0.603
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30036,B,beneficial,52,1629,0.8813559322033898,0.41198786039453716,0.0104,0.3258
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30036,B,deleterious,7,1551,0.11864406779661017,0.3922610015174507,0.0014,0.3102
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30036,B,neutral,0,774,0.0,0.19575113808801214,0.0,0.1548
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30036,B,no_mutation,4941,1046,0,0.41198786039453716,0,0.2092
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30037,A,beneficial,51,942,0.9807692307692307,0.471,0.0102,0.1884
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30037,A,deleterious,1,896,0.019230769230769232,0.448,0.0002,0.1792
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30037,A,neutral,0,162,0.0,0.081,0.0,0.0324
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30037,A,no_mutation,4948,3000,0,0.471,0,0.6
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30037,B,beneficial,55,1652,0.9166666666666666,0.4146586345381526,0.011,0.3304
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30037,B,deleterious,5,1590,0.08333333333333333,0.3990963855421687,0.001,0.318
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30037,B,neutral,0,742,0.0,0.18624497991967873,0.0,0.1484
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30037,B,no_mutation,4940,1016,0,0.4146586345381526,0,0.2032
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30038,A,beneficial,48,921,0.9795918367346939,0.46397984886649873,0.0096,0.1842
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30038,A,deleterious,1,874,0.02040816326530612,0.4403022670025189,0.0002,0.1748
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30038,A,neutral,0,190,0.0,0.09571788413098237,0.0,0.038
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30038,A,no_mutation,4951,3015,0,0.46397984886649873,0,0.603
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30038,B,beneficial,56,1607,0.8615384615384616,0.40478589420654915,0.0112,0.3214
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30038,B,deleterious,9,1554,0.13846153846153847,0.39143576826196474,0.0018,0.3108
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30038,B,neutral,0,809,0.0,0.20377833753148614,0.0,0.1618
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30038,B,no_mutation,4935,1030,0,0.40478589420654915,0,0.206
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30039,A,beneficial,45,921,0.9574468085106383,0.4653865588681152,0.009,0.1842
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30039,A,deleterious,2,882,0.0425531914893617,0.4456796361798888,0.0004,0.1764
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30039,A,neutral,0,176,0.0,0.08893380495199596,0.0,0.0352
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30039,A,no_mutation,4953,3021,0,0.4653865588681152,0,0.6042
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30039,B,beneficial,52,1659,0.8524590163934426,0.4191510864072764,0.0104,0.3318
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30039,B,deleterious,9,1562,0.14754098360655737,0.39464375947448205,0.0018,0.3124
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30039,B,neutral,0,737,0.0,0.18620515411824154,0.0,0.1474
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30039,B,no_mutation,4939,1042,0,0.4191510864072764,0,0.2084
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30040,A,beneficial,50,917,0.9803921568627451,0.46785714285714286,0.01,0.1834
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30040,A,deleterious,1,853,0.0196078431372549,0.43520408163265306,0.0002,0.1706
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30040,A,neutral,0,190,0.0,0.09693877551020408,0.0,0.038
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30040,A,no_mutation,4949,3040,0,0.46785714285714286,0,0.608
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30040,B,beneficial,52,1648,0.9454545454545454,0.4146955208857574,0.0104,0.3296
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30040,B,deleterious,3,1561,0.05454545454545454,0.39280322093608455,0.0006,0.3122
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30040,B,neutral,0,765,0.0,0.19250125817815802,0.0,0.153
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30040,B,no_mutation,4945,1026,0,0.4146955208857574,0,0.2052
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30041,A,beneficial,49,907,0.9607843137254902,0.4682498709344347,0.0098,0.1814
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30041,A,deleterious,2,851,0.0392156862745098,0.43933918430562724,0.0004,0.1702
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30041,A,neutral,0,179,0.0,0.09241094475993805,0.0,0.0358
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30041,A,no_mutation,4949,3063,0,0.4682498709344347,0,0.6126
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30041,B,beneficial,52,1658,0.896551724137931,0.4170020120724346,0.0104,0.3316
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30041,B,deleterious,6,1532,0.10344827586206896,0.3853118712273642,0.0012,0.3064
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30041,B,neutral,0,786,0.0,0.1976861167002012,0.0,0.1572
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30041,B,no_mutation,4942,1024,0,0.4170020120724346,0,0.2048
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30042,A,beneficial,51,936,0.9807692307692307,0.4642857142857143,0.0102,0.1872
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30042,A,deleterious,1,885,0.019230769230769232,0.43898809523809523,0.0002,0.177
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30042,A,neutral,0,195,0.0,0.09672619047619048,0.0,0.039
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30042,A,no_mutation,4948,2984,0,0.4642857142857143,0,0.5968
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30042,B,beneficial,53,1663,0.9464285714285714,0.4113282216176107,0.0106,0.3326
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30042,B,deleterious,3,1590,0.05357142857142857,0.39327232253277267,0.0006,0.318
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30042,B,neutral,0,790,0.0,0.19539945584961663,0.0,0.158
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30042,B,no_mutation,4944,957,0,0.4113282216176107,0,0.1914
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30043,A,beneficial,52,964,0.9629629629629629,0.46014319809069215,0.0104,0.1928
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30043,A,deleterious,2,924,0.037037037037037035,0.44105011933174226,0.0004,0.1848
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30043,A,neutral,0,207,0.0,0.09880668257756563,0.0,0.0414
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30043,A,no_mutation,4946,2905,0,0.46014319809069215,0,0.581
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30043,B,beneficial,55,1659,0.9166666666666666,0.4159979939819458,0.011,0.3318
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30043,B,deleterious,5,1584,0.08333333333333333,0.3971915747241725,0.001,0.3168
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30043,B,neutral,0,745,0.0,0.18681043129388164,0.0,0.149
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30043,B,no_mutation,4940,1012,0,0.4159979939819458,0,0.2024
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30044,A,beneficial,47,927,0.9791666666666666,0.4625748502994012,0.0094,0.1854
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30044,A,deleterious,1,895,0.020833333333333332,0.4466067864271457,0.0002,0.179
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30044,A,neutral,0,182,0.0,0.09081836327345309,0.0,0.0364
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30044,A,no_mutation,4952,2996,0,0.4625748502994012,0,0.5992
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30044,B,beneficial,51,1639,0.9107142857142857,0.4110860295961876,0.0102,0.3278
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30044,B,deleterious,5,1578,0.08928571428571429,0.39578630549285176,0.001,0.3156
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30044,B,neutral,0,770,0.0,0.19312766491096062,0.0,0.154
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30044,B,no_mutation,4944,1013,0,0.4110860295961876,0,0.2026
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30045,A,beneficial,52,902,0.9629629629629629,0.47423764458464773,0.0104,0.1804
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30045,A,deleterious,2,843,0.037037037037037035,0.443217665615142,0.0004,0.1686
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30045,A,neutral,0,157,0.0,0.0825446898002103,0.0,0.0314
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30045,A,no_mutation,4946,3098,0,0.47423764458464773,0,0.6196
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30045,B,beneficial,54,1663,0.9310344827586207,0.4197375063099445,0.0108,0.3326
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30045,B,deleterious,4,1589,0.06896551724137931,0.4010600706713781,0.0008,0.3178
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30045,B,neutral,0,710,0.0,0.17920242301867745,0.0,0.142
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.03,1000,30045,B,no_mutation,4942,1038,0,0.4197375063099445,0,0.2076
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30046,A,beneficial,48,933,0.9411764705882353,0.47723785166240407,0.0096,0.1866
DIFF_MUT_1,"1000, 0.01, 0.03",lockstep,0.01,1000,30046,A,deleterious,3,838,0.058823529411764705,0.4286445012787724,0.0006,0.1676
