configuration,pop_mut,scenario,mutation_rate,population_size,replicate_seed,cell,fitness_value_cell,fitness_value_organism
DIFF_MUT_3,"1000, 0.01, 0.1",matchingBitsLockstep,0.1,1000,34297,B,917.0,917.0
DIFF_MUT_3,"1000, 0.01, 0.1",matchingBitsLockstep,0.01,1000,34298,A,884.0,884.0
DIFF_MUT_3,"1000, 0.01, 0.1",matchingBitsLockstep,0.1,1000,34298,B,884.0,884.0
DIFF_MUT_3,"1000, 0.01, 0.1",matchingBitsLockstep,0.01,1000,34299,A,861.0,861.0
DIFF_MUT_3,"1000, 0.01, 0.1",matchingBitsLockstep,0.1,1000,34299,B,861.0,861.0
DIFF_MUT_3,"1000, 0.01, 0.1",matchingBitsLockstep,0.01,1000,34300,A,903.0,903.0
DIFF_MUT_3,"1000, 0.01, 0.1",matchingBitsLockstep,0.1,1000,34300,B,903.0,903.0
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34501,A,16.795,33.645
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34501,B,16.85,33.645
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34502,A,16.815,33.68
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34502,B,16.865,33.68
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34503,A,16.825,33.685
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34503,B,16.86,33.685
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34504,A,15.84,31.685
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34504,B,15.845,31.685
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34505,A,16.775,33.65
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34505,B,16.875,33.65
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34506,A,16.8,33.645
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34506,B,16.845,33.645
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34507,A,15.755,31.6
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34507,B,15.845,31.6
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34508,A,16.835,33.655
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34508,B,16.82,33.655
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34509,A,16.775,33.625
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34509,B,16.85,33.625
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34510,A,16.795,33.675
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34510,B,16.88,33.675
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34511,A,16.815,33.65
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34511,B,16.835,33.65
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34512,A,15.825,31.695
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34512,B,15.87,31.695
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34513,A,17.82,35.645
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34513,B,17.825,35.645
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34514,A,15.81,31.63
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34514,B,15.82,31.63
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34515,A,16.73,33.55
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34515,B,16.82,33.55
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34516,A,16.845,33.685
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34516,B,16.84,33.685
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34517,A,16.775,33.65
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34517,B,16.875,33.65
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34518,A,16.785,33.645
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34518,B,16.86,33.645
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34519,A,16.82,33.665
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34519,B,16.845,33.665
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34520,A,16.835,33.69
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34520,B,16.855,33.69
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34521,A,14.82,29.7
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34521,B,14.88,29.7
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34522,A,16.8,33.67
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34522,B,16.87,33.67
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34523,A,15.815,31.705
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34523,B,15.89,31.705
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34524,A,16.8,33.65
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34524,B,16.85,33.65
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34525,A,16.81,33.635
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34525,B,16.825,33.635
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34526,A,16.795,33.65
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34526,B,16.855,33.65
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34527,A,16.815,33.705
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34527,B,16.89,33.705
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34528,A,15.8,31.68
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34528,B,15.88,31.68
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34529,A,16.845,33.66
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34529,B,16.815,33.66
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34530,A,15.765,31.63
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34530,B,15.865,31.63
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34531,A,16.815,33.68
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34531,B,16.865,33.68
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34532,A,13.78,27.655
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34532,B,13.875,27.655
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34533,A,16.805,33.645
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34533,B,16.84,33.645
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34534,A,16.77,33.59
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34534,B,16.82,33.59
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34535,A,16.77,33.61
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34535,B,16.84,33.61
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34536,A,17.825,35.635
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34536,B,17.81,35.635
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34537,A,16.835,33.7
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34537,B,16.865,33.7
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34538,A,16.855,33.7
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34538,B,16.845,33.7
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34539,A,15.755,31.56
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34539,B,15.805,31.56
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34540,A,16.8,33.665
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34540,B,16.865,33.665
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34541,A,16.825,33.695
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34541,B,16.87,33.695
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34542,A,15.785,31.645
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34542,B,15.86,31.645
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34543,A,16.845,33.725
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34543,B,16.88,33.725
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34544,A,16.83,33.665
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34544,B,16.835,33.665
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34545,A,13.81,27.65
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34545,B,13.84,27.65
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34546,A,16.815,33.66
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34546,B,16.845,33.66
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34547,A,16.8,33.64
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34547,B,16.84,33.64
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34548,A,-1.0,-2.0
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34548,B,-1.0,-2.0
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34549,A,16.83,33.665
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34549,B,16.835,33.665
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34550,A,16.815,33.64
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34550,B,16.825,33.64
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34751,A,17.8,34.625
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34751,B,16.825,34.625
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34752,A,17.785,35.61
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34752,B,17.825,35.61
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34753,A,16.79,33.625
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34753,B,16.835,33.625
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34754,A,17.805,35.645
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34754,B,17.84,35.645
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34755,A,17.775,35.57
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34755,B,17.795,35.57
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34756,A,17.755,35.53
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34756,B,17.775,35.53
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34757,A,15.82,31.63
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34757,B,15.81,31.63
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34758,A,17.825,34.665
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34758,B,16.84,34.665
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34759,A,18.795,36.58
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34759,B,17.785,36.58
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34760,A,18.825,36.61
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34760,B,17.785,36.61
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34761,A,17.785,35.56
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34761,B,17.775,35.56
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34762,A,17.81,35.64
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34762,B,17.83,35.64
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34763,A,17.78,35.58
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34763,B,17.8,35.58
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34764,A,15.79,31.585
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34764,B,15.795,31.585
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34765,A,18.805,36.625
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34765,B,17.82,36.625
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34766,A,17.83,35.615
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34766,B,17.785,35.615
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34767,A,18.82,36.645
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34767,B,17.825,36.645
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34768,A,18.81,36.62
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34768,B,17.81,36.62
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34769,A,16.83,32.635
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34769,B,15.805,32.635
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34770,A,17.765,35.57
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34770,B,17.805,35.57
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34771,A,18.81,36.64
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34771,B,17.83,36.64
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34772,A,18.795,36.62
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34772,B,17.825,36.62
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34773,A,17.78,34.58
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34773,B,16.8,34.58
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34774,A,18.77,36.58
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34774,B,17.81,36.58
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34775,A,17.795,35.59
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34775,B,17.795,35.59
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34776,A,17.785,35.59
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34776,B,17.805,35.59
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34777,A,16.78,32.59
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34777,B,15.81,32.59
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34778,A,17.785,34.6
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34778,B,16.815,34.6
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34779,A,17.81,35.65
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34779,B,17.84,35.65
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34780,A,17.775,34.585
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34780,B,16.81,34.585
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34781,A,-1.0,-2.0
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34781,B,-1.0,-2.0
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34782,A,17.805,35.62
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34782,B,17.815,35.62
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34783,A,16.78,32.56
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34783,B,15.78,32.56
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34784,A,17.805,34.625
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34784,B,16.82,34.625
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34785,A,15.775,31.61
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34785,B,15.835,31.61
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34786,A,18.765,37.57
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34786,B,18.805,37.57
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34787,A,18.79,36.61
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34787,B,17.82,36.61
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34788,A,17.82,34.655
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34788,B,16.835,34.655
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34789,A,17.81,35.625
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34789,B,17.815,35.625
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34790,A,17.805,34.59
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34790,B,16.785,34.59
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34791,A,17.825,35.645
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34791,B,17.82,35.645
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34792,A,16.83,33.64
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34792,B,16.81,33.64
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34793,A,17.805,35.615
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34793,B,17.81,35.615
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34794,A,17.825,35.635
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34794,B,17.81,35.635
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34795,A,18.765,36.58
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34795,B,17.815,36.58
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34796,A,17.815,35.595
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34796,B,17.78,35.595
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34797,A,15.845,31.67
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34797,B,15.825,31.67
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34798,A,15.795,31.625
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34798,B,15.83,31.625
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34799,A,17.78,35.59
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34799,B,17.81,35.59
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34800,A,13.79,26.6
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34800,B,12.81,26.6
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35001,A,18.79,36.64
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35001,B,17.85,36.64
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35002,A,18.8,35.635
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35002,B,16.835,35.635
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35003,A,18.82,35.645
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35003,B,16.825,35.645
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35004,A,18.775,35.58
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35004,B,16.805,35.58
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35005,A,19.805,37.63
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35005,B,17.825,37.63
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35006,A,19.78,37.6
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35006,B,17.82,37.6
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35007,A,18.8,35.595
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35007,B,16.795,35.595
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35008,A,19.8,36.62
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35008,B,16.82,36.62
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35009,A,25.79,43.58
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35009,B,17.79,43.58
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35010,A,23.82,40.635
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35010,B,16.815,40.635
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35011,A,22.8,40.605
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35011,B,17.805,40.605
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35012,A,22.82,39.63
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35012,B,16.81,39.63
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35013,A,17.845,35.64
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35013,B,17.795,35.64
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35014,A,17.765,35.635
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35014,B,17.87,35.635
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35015,A,21.825,38.63
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35015,B,16.805,38.63
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35016,A,20.825,38.645
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35016,B,17.82,38.645
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35017,A,17.825,35.635
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35017,B,17.81,35.635
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35018,A,18.81,34.645
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35018,B,15.835,34.645
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35019,A,17.805,35.64
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35019,B,17.835,35.64
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35020,A,20.82,37.64
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35020,B,16.82,37.64
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35021,A,19.82,38.61
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35021,B,18.79,38.61
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35022,A,19.78,37.595
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35022,B,17.815,37.595
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35023,A,19.8,36.6
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35023,B,16.8,36.6
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35024,A,18.785,35.605
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35024,B,16.82,35.605
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35025,A,16.815,33.61
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35025,B,16.795,33.61
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35026,A,17.81,35.65
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35026,B,17.84,35.65
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35027,A,16.745,33.515
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35027,B,16.77,33.515
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35028,A,17.75,35.58
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35028,B,17.83,35.58
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35029,A,16.805,33.625
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35029,B,16.82,33.625
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35030,A,17.79,34.59
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35030,B,16.8,34.59
