configuration,pop_mut,scenario,mutation_rate,population_size,replicate_seed,cell,value_leading_ben_del_neu,value_leading_ben_del_neu_no,value_overall_ben_del_neu,value_overall_ben_del_neu_no
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34510,B,28,5000,2748,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34511,A,57,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34511,B,29,5000,2744,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34512,A,64,5000,4997,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34512,B,23,5000,2768,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34513,A,64,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34513,B,35,5000,2760,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34514,A,67,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34514,B,27,5000,2689,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34515,A,57,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34515,B,25,5000,2725,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34516,A,71,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34516,B,34,5000,2734,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34517,A,48,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34517,B,24,5000,2755,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34518,A,62,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34518,B,27,5000,2792,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34519,A,75,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34519,B,25,5000,2790,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34520,A,61,5000,4996,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34520,B,28,5000,2734,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34521,A,56,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34521,B,24,5000,2765,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34522,A,68,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34522,B,35,5000,2781,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34523,A,65,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34523,B,37,5000,2774,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34524,A,55,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34524,B,22,5000,2746,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34525,A,68,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34525,B,32,5000,2784,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34526,A,71,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34526,B,33,5000,2743,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34527,A,52,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34527,B,24,5000,2710,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34528,A,74,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34528,B,35,5000,2730,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34529,A,52,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34529,B,26,5000,2747,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34530,A,86,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34530,B,38,5000,2716,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34531,A,68,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34531,B,30,5000,2766,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34532,A,62,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34532,B,36,5000,2762,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34533,A,73,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34533,B,29,5000,2683,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34534,A,80,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34534,B,30,5000,2739,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34535,A,53,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34535,B,25,5000,2686,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34536,A,82,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34536,B,32,5000,2720,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34537,A,68,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34537,B,30,5000,2699,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34538,A,47,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34538,B,20,5000,2772,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34539,A,75,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34539,B,40,5000,2716,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34540,A,54,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34540,B,22,5000,2747,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34541,A,62,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34541,B,24,5000,2708,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34542,A,59,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34542,B,35,5000,2710,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34543,A,61,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34543,B,23,5000,2722,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34544,A,63,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34544,B,27,5000,2776,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34545,A,62,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34545,B,30,5000,2773,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34546,A,62,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34546,B,26,5000,2719,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34547,A,44,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34547,B,20,5000,2660,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34548,A,73,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34548,B,21,5000,2736,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34549,A,59,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34549,B,33,5000,2736,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.1,1000,34550,A,72,5000,4997,5000
DIFF_MUT_4,"1000, 0.1, 0.01",lockstep,0.01,1000,34550,B,27,5000,2772,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34751,A,444,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34751,B,69,5000,2778,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34752,A,460,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34752,B,67,5000,2848,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34753,A,456,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34753,B,83,5000,2780,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34754,A,452,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34754,B,60,5000,2743,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34755,A,408,5000,4997,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34755,B,59,5000,2820,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34756,A,415,5000,4997,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34756,B,85,5000,2826,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34757,A,423,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34757,B,72,5000,2808,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34758,A,450,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34758,B,71,5000,2809,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34759,A,464,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34759,B,67,5000,2788,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34760,A,447,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34760,B,85,5000,2857,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34761,A,439,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34761,B,70,5000,2879,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34762,A,443,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34762,B,70,5000,2747,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34763,A,405,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34763,B,70,5000,2749,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34764,A,410,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34764,B,69,5000,2833,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34765,A,428,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34765,B,70,5000,2853,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34766,A,453,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34766,B,57,5000,2825,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34767,A,407,5000,4997,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34767,B,56,5000,2862,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34768,A,443,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34768,B,73,5000,2858,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34769,A,447,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34769,B,65,5000,2770,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34770,A,435,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34770,B,83,5000,2834,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34771,A,458,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34771,B,82,5000,2833,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34772,A,441,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34772,B,63,5000,2891,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34773,A,452,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34773,B,64,5000,2775,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34774,A,420,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34774,B,67,5000,2805,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34775,A,421,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34775,B,74,5000,2845,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34776,A,436,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34776,B,66,5000,2810,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34777,A,425,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34777,B,71,5000,2753,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34778,A,438,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34778,B,85,5000,2788,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34779,A,446,5000,4997,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34779,B,74,5000,2825,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34780,A,401,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34780,B,59,5000,2841,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34781,A,390,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34781,B,81,5000,2821,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34782,A,442,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34782,B,74,5000,2890,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34783,A,471,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34783,B,74,5000,2853,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34784,A,433,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34784,B,70,5000,2779,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34785,A,454,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34785,B,77,5000,2870,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34786,A,467,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34786,B,62,5000,2770,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34787,A,447,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34787,B,57,5000,2857,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34788,A,477,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34788,B,65,5000,2824,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34789,A,457,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34789,B,71,5000,2782,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34790,A,417,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34790,B,78,5000,2824,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34791,A,449,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34791,B,81,5000,2841,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34792,A,444,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34792,B,72,5000,2823,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34793,A,417,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34793,B,67,5000,2767,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34794,A,413,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34794,B,57,5000,2798,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34795,A,420,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34795,B,61,5000,2856,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34796,A,415,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34796,B,74,5000,2800,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34797,A,424,5000,4997,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34797,B,73,5000,2828,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34798,A,449,5000,4997,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34798,B,64,5000,2839,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34799,A,470,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34799,B,73,5000,2849,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.1,1000,34800,A,415,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",oneOffLockstep,0.01,1000,34800,B,68,5000,2788,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35001,A,1260,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35001,B,129,5000,2783,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35002,A,1233,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35002,B,140,5000,2853,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35003,A,1169,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35003,B,124,5000,2812,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35004,A,1225,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35004,B,137,5000,2836,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35005,A,1211,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35005,B,139,5000,2844,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35006,A,1201,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35006,B,111,5000,2832,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35007,A,1275,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35007,B,142,5000,2884,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35008,A,1255,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35008,B,128,5000,2829,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35009,A,1241,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35009,B,118,5000,2842,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35010,A,1278,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35010,B,134,5000,2888,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35011,A,1271,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35011,B,121,5000,2813,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35012,A,1188,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35012,B,110,5000,2808,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35013,A,1231,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35013,B,133,5000,2888,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35014,A,1190,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35014,B,141,5000,2863,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35015,A,1306,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35015,B,120,5000,2865,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35016,A,1252,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35016,B,153,5000,2861,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35017,A,1219,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35017,B,115,5000,2795,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35018,A,1292,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35018,B,140,5000,2834,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35019,A,1302,5000,4996,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35019,B,150,5000,2830,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35020,A,1277,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35020,B,132,5000,2904,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35021,A,1240,5000,4997,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35021,B,117,5000,2841,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35022,A,1302,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35022,B,134,5000,2853,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35023,A,1254,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35023,B,132,5000,2843,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35024,A,1284,5000,4999,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35024,B,113,5000,2879,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35025,A,1301,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35025,B,124,5000,2891,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35026,A,1259,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35026,B,145,5000,2874,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35027,A,1225,5000,4997,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35027,B,104,5000,2838,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35028,A,1227,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35028,B,121,5000,2829,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35029,A,1260,5000,4997,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35029,B,95,5000,2795,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35030,A,1241,5000,4996,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35030,B,102,5000,2923,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35031,A,1213,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35031,B,128,5000,2826,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35032,A,1282,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35032,B,113,5000,2845,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35033,A,1241,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35033,B,142,5000,2890,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35034,A,1241,5000,4998,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35034,B,133,5000,2846,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.1,1000,35035,A,1181,5000,5000,5000
DIFF_MUT_4,"1000, 0.1, 0.01",bFollowsA,0.01,1000,35035,B,109,5000,2873,5000
