configuration,pop_mut,scenario,mutation_rate_a,mutation_rate_b,population_size,comparison,a_replicate,b_replicate,variance_leading,variance_overall
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10768,10768,5.386122448979592,4.896326530612245
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10769,10769,14.75469387755102,14.73469387755102
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10770,10770,4.302448979591837,4.13265306122449
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10771,10771,18.999591836734695,19.469795918367346
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10772,10772,8.075102040816326,8.107755102040818
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10773,10773,8.08,8.569795918367348
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10774,10774,5.673469387755102,6.284081632653061
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10775,10775,3.897551020408163,3.81265306122449
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10776,10776,5.897551020408163,4.7608163265306125
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10777,10777,4.214285714285714,4.034285714285714
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10778,10778,2.713877551020408,1.7942857142857143
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10779,10779,5.059591836734694,5.26530612244898
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10780,10780,4.896326530612244,3.2244897959183674
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10781,10781,14.836326530612244,14.393469387755104
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10782,10782,3.306122448979592,2.5718367346938775
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10783,10783,2.36734693877551,2.4881632653061225
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10784,10784,2.0983673469387756,1.2820408163265307
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10785,10785,7.340408163265306,8.279183673469388
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10786,10786,19.731020408163268,19.993469387755106
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10787,10787,13.693469387755103,13.83673469387755
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10788,10788,2.2840816326530615,2.0608163265306123
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10789,10789,5.122040816326531,4.610612244897959
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10790,10790,2.483265306122449,3.642857142857143
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10791,10791,4.0167346938775506,5.671836734693877
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10792,10792,6.795510204081633,6.096326530612245
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10793,10793,10.75469387755102,12.142448979591837
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10794,10794,3.998367346938776,3.65265306122449
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10795,10795,3.05469387755102,2.9648979591836735
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10796,10796,4.73469387755102,6.720000000000001
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10797,10797,6.442448979591837,7.013877551020408
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10798,10798,7.789387755102039,7.92857142857143
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10799,10799,3.0812244897959182,3.7718367346938777
CONFIG_1,"1000, 0.001, 0.001",independentAddition,0.001,0.001,1000,intra-run,10800,10800,8.33673469387755,8.808571428571428
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10814,10827,5.510204081632653,5.467755102040816
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10898,10845,1.9591836734693877,1.8159183673469388
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10801,10873,2.08,2.5975510204081633
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10804,10861,1.530204081632653,1.4893877551020407
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10879,10805,6.264897959183674,7.467755102040816
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10840,10850,4.120816326530613,5.136326530612245
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10848,10837,2.3657142857142857,1.683673469387755
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10830,10839,10.66326530612245,12.434285714285714
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10854,10858,2.528979591836735,2.6530612244897958
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10833,10834,2.3820408163265303,3.053469387755102
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10813,10826,3.7942857142857145,3.3979591836734695
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10877,10835,4.264897959183673,5.102448979591837
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10894,10878,2.183265306122449,2.836326530612245
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10823,10815,2.0918367346938775,2.1779591836734693
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10816,10838,2.2024489795918365,1.8975510204081631
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10821,10841,3.0812244897959182,2.68734693877551
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10875,10853,1.4077551020408163,1.3044897959183674
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10863,10803,4.393469387755102,5.020816326530611
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10856,10883,1.6326530612244898,1.666938775510204
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10825,10896,0.6289795918367347,1.2391836734693877
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10824,10876,5.894285714285714,5.714285714285714
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10818,10880,3.781224489795918,4.638367346938775
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10836,10810,5.136326530612245,6.55061224489796
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10857,10882,1.183673469387755,1.040408163265306
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10864,10811,3.1020408163265305,2.5179591836734696
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10893,10806,3.2444897959183674,2.5306122448979593
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10846,10885,2.5816326530612246,1.6085714285714285
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10855,10865,6.7759183673469385,6.189387755102041
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10871,10872,2.4081632653061225,1.3453061224489795
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10890,10812,3.366938775510204,3.100408163265306
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10888,10831,5.4044897959183675,3.7404081632653066
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10887,10889,3.6493877551020413,5.2391836734693875
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10870,10891,1.2346938775510203,1.3322448979591837
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10867,10847,1.8534693877551018,1.9183673469387754
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10822,10851,1.1220408163265305,2.326938775510204
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10808,10807,2.183265306122449,3.037142857142857
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10860,10819,3.4485714285714284,3.510204081632653
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10874,10849,4.2208163265306125,4.156734693877551
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10859,10895,2.204081632653061,2.733061224489796
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10899,10829,1.3163265306122451,1.4955102040816326
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10892,10817,6.850612244897959,7.567755102040816
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10868,10820,1.3877551020408163,1.2657142857142856
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10862,10844,4.72,4.365714285714286
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10897,10900,2.5914285714285716,3.05469387755102
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10884,10881,3.6065306122448977,3.388163265306122
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10809,10866,2.509795918367347,2.32
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10842,10802,0.9730612244897958,1.1363265306122448
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10886,10869,5.183673469387755,4.9897959183673475
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10852,10828,2.122448979591837,1.7126530612244897
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-run,10832,10843,10.955510204081632,12.517959183673469
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10955,10939,26.84244897959184,28.94734693877551
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10919,10995,29.020408163265305,25.673877551020407
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10945,10988,27.644489795918368,22.8065306122449
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10914,10960,26.540816326530614,24.194285714285716
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10954,10934,30.00040816326531,27.712653061224486
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10935,10973,26.720000000000002,21.405714285714286
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10913,10969,30.300408163265306,24.48326530612245
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10931,10951,30.436326530612245,26.191428571428574
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10923,10953,28.393469387755104,24.651428571428568
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10948,10971,26.994285714285716,27.993469387755102
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10937,10972,27.64734693877551,25.301632653061226
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10962,10904,26.15061224489796,30.515918367346938
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10912,10994,26.13265306122449,31.430204081632652
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10947,10992,28.04122448979592,26.581632653061227
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10999,10920,29.633061224489797,22.733061224489795
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10950,10998,27.048571428571428,32.5
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10989,10907,26.790204081632655,21.14285714285714
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10901,10983,26.220816326530613,36.14530612244898
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10984,10903,29.171020408163265,33.98408163265306
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10927,10978,27.08938775510204,40.734693877551024
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10968,10902,27.788163265306125,31.226122448979588
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10929,10990,27.40244897959184,29.18408163265306
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10952,10921,31.8534693877551,37.462857142857146
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10966,10933,28.749387755102042,30.663265306122447
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10918,10996,25.837142857142858,26.457551020408165
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10965,10906,24.844489795918367,27.796326530612248
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10959,10944,27.585306122448976,32.05877551020408
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10997,10946,30.49020408163266,34.14734693877551
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10928,11000,27.699591836734697,29.16081632653061
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10987,10922,25.851428571428574,40.285714285714285
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10915,10976,27.83673469387755,30.852653061224487
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10926,10977,27.13632653061224,27.337142857142858
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10991,10941,24.189387755102043,21.471020408163266
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10986,10909,32.02285714285714,32.02612244897959
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10974,10905,25.74040816326531,24.101632653061223
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10985,10930,28.816326530612244,28.3265306122449
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10964,10936,26.626938775510204,43.428979591836736
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10980,10949,24.490204081632655,18.264897959183674
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10957,10943,30.762857142857143,29.45673469387755
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10940,10958,26.31183673469388,32.92285714285714
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10982,10932,26.104489795918365,29.763673469387754
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10963,10942,25.728979591836737,27.404489795918366
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10925,10993,27.87795918367347,25.3065306122449
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10924,10961,26.01469387755102,26.73469387755102
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10938,10975,24.58326530612245,27.375102040816326
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10970,10910,27.42204081632653,31.328979591836735
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10967,10916,28.338367346938774,25.712653061224493
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10981,10917,30.720000000000002,25.209795918367348
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10911,10979,25.288163265306125,30.824897959183676
CONFIG_1,"1000, 0.001",independentAddition,0.001,0.001,1000,inter-treatment,10908,10956,24.56367346938776,31.848571428571432
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11001,11001,0.33673469387755106,8.468979591836735
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11002,11002,0.22081632653061223,13.224489795918368
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11003,11003,0.20408163265306123,13.65061224489796
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11004,11004,0.10163265306122449,7.3979591836734695
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11005,11005,0.18,10.702448979591837
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11006,11006,0.14244897959183672,10.677959183673469
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11007,11007,0.14244897959183672,8.075102040816326
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11008,11008,0.18326530612244898,9.830204081632653
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11009,11009,0.20448979591836736,10.458775510204081
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11010,11010,0.3248979591836735,8.106530612244898
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11011,11011,0.18326530612244898,10.400408163265306
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11012,11012,0.19755102040816327,9.14938775510204
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11013,11013,0.19755102040816327,9.709795918367346
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11014,11014,0.18326530612244898,8.675918367346938
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11015,11015,0.12285714285714285,11.126938775510204
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11016,11016,0.16163265306122448,9.42408163265306
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11017,11017,0.11591836734693878,8.673061224489794
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11018,11018,0.23020408163265307,6.473877551020408
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11019,11019,0.13918367346938776,8.626938775510204
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11020,11020,0.16163265306122448,12.681224489795918
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11021,11021,0.18326530612244898,10.726938775510204
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11022,11022,0.3057142857142857,11.118775510204081
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11023,11023,0.2857142857142857,8.64857142857143
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11024,11024,0.19755102040816327,9.165714285714285
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11025,11025,0.5714285714285714,6.204081632653061
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11026,11026,0.2648979591836735,9.877551020408163
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11027,11027,0.08163265306122448,12.558775510204082
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11028,11028,0.08,16.771020408163267
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11029,11029,0.13918367346938776,6.940408163265307
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11030,11030,0.11591836734693878,7.459591836734694
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11031,11031,0.16163265306122448,8.422857142857143
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11032,11032,0.18,11.002448979591836
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11033,11033,0.14244897959183672,10.702448979591837
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11034,11034,0.22408163265306122,7.698367346938776
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11035,11035,0.20244897959183675,9.60204081632653
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11036,11036,0.18326530612244898,8.244897959183673
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11037,11037,0.16163265306122448,9.053469387755102
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11038,11038,0.18326530612244898,7.030612244897959
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11039,11039,0.18326530612244898,8.081632653061224
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11040,11040,0.2648979591836735,10.899591836734693
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11041,11041,0.20244897959183675,8.671020408163265
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11042,11042,0.25510204081632654,7.771836734693878
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11043,11043,0.16163265306122448,11.353469387755101
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11044,11044,0.2861224489795918,7.715918367346939
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11045,11045,0.18326530612244898,8.285714285714286
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11046,11046,0.20244897959183675,12.457551020408163
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11047,11047,0.16326530612244897,11.46938775510204
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11048,11048,0.18326530612244898,10.330204081632653
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11049,11049,0.23020408163265307,13.451428571428572
CONFIG_1,"1000, 0.001, 0.001",noSelPressureBoth,0.001,0.001,1000,intra-run,11050,11050,0.12081632653061225,12.001632653061224
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11064,11150,0.2857142857142857,12.158775510204082
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11072,11062,0.2453061224489796,10.083265306122449
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11118,11129,0.15673469387755104,8.744897959183673
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11128,11096,0.21877551020408162,9.357142857142858
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11133,11093,0.18326530612244898,7.551020408163265
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11110,11115,0.2648979591836735,14.733061224489795
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11069,11052,0.32653061224489793,10.295918367346939
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11101,11112,0.24489795918367346,7.836734693877551
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11117,11091,0.20244897959183675,6.156734693877551
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11051,11126,0.2648979591836735,9.062857142857144
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11113,11079,0.12081632653061225,7.846938775510204
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11094,11147,0.2383673469387755,9.551020408163266
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11084,11075,0.20408163265306123,9.714285714285714
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11122,11097,0.36081632653061224,7.764897959183673
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11095,11141,0.27918367346938777,9.633061224489795
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11136,11120,0.19755102040816327,11.142857142857142
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11148,11137,0.22408163265306122,6.694285714285714
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11114,11058,0.12244897959183673,10.679183673469389
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11098,11130,0.19755102040816327,9.133061224489795
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11146,11127,0.35469387755102044,9.469795918367346
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11106,11121,0.23836734693877554,9.071428571428571
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11143,11089,0.06081632653061224,9.116734693877552
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11132,11134,0.3248979591836735,8.724897959183673
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11057,11083,0.25510204081632654,7.992244897959184
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11139,11053,0.13918367346938776,9.894285714285715
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11081,11138,0.22408163265306122,6.906530612244898
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11087,11067,0.22408163265306122,8.89795918367347
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11108,11103,0.17346938775510207,9.763673469387756
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11071,11078,0.2616326530612245,10.498367346938776
CONFIG_1,"1000, 0.001",noSelPressureBoth,0.001,0.001,1000,inter-run,11063,11090,0.34653061224489795,12.132244897959183
