configuration,pop_mut,scenario,mutation_rate,population_size,replicate_seed,cell,value_leading_ben_del_neu,value_leading_ben_del_neu_no,value_overall_ben_del_neu,value_overall_ben_del_neu_no
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19004,A,92,5000,398,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19004,B,94,5000,401,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19005,A,97,5000,420,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19005,B,97,5000,398,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19006,A,98,5000,361,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19006,B,98,5000,377,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19007,A,95,5000,381,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19007,B,93,5000,403,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19008,A,95,5000,383,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19008,B,95,5000,402,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19009,A,95,5000,398,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19009,B,97,5000,388,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19010,A,96,5000,381,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19010,B,94,5000,398,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19011,A,95,5000,353,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19011,B,95,5000,365,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19012,A,97,5000,402,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19012,B,95,5000,405,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19013,A,99,5000,391,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19013,B,95,5000,380,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19014,A,100,5000,425,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19014,B,95,5000,393,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19015,A,92,5000,404,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19015,B,94,5000,413,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19016,A,90,5000,354,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19016,B,90,5000,365,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19017,A,97,5000,430,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19017,B,95,5000,397,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19018,A,92,5000,391,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19018,B,92,5000,391,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19019,A,97,5000,397,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19019,B,97,5000,431,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19020,A,95,5000,400,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19020,B,99,5000,434,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19021,A,92,5000,401,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19021,B,92,5000,384,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19022,A,97,5000,383,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19022,B,97,5000,407,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19023,A,96,5000,402,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19023,B,94,5000,385,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19024,A,95,5000,416,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19024,B,95,5000,375,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19025,A,94,5000,393,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19025,B,94,5000,388,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19026,A,97,5000,414,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19026,B,97,5000,389,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19027,A,97,5000,419,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19027,B,95,5000,387,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19028,A,93,5000,397,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19028,B,93,5000,402,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19029,A,97,5000,403,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19029,B,95,5000,415,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19030,A,92,5000,394,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19030,B,92,5000,397,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19031,A,100,5000,421,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19031,B,95,5000,408,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19032,A,95,5000,383,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19032,B,93,5000,411,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19033,A,92,5000,361,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19033,B,96,5000,393,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19034,A,93,5000,412,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19034,B,95,5000,369,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19035,A,98,5000,396,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19035,B,96,5000,399,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19036,A,90,5000,349,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19036,B,92,5000,368,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19037,A,96,5000,398,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19037,B,96,5000,421,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19038,A,99,5000,402,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19038,B,97,5000,400,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19039,A,97,5000,418,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19039,B,97,5000,411,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19040,A,96,5000,430,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19040,B,96,5000,398,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19041,A,94,5000,421,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19041,B,96,5000,402,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19042,A,99,5000,424,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19042,B,97,5000,420,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19043,A,96,5000,413,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19043,B,100,5000,385,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19044,A,97,5000,410,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19044,B,98,5000,428,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19045,A,95,5000,360,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19045,B,96,5000,393,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19046,A,93,5000,437,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19046,B,95,5000,370,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19047,A,93,5000,397,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19047,B,91,5000,388,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19048,A,90,5000,373,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19048,B,92,5000,353,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19049,A,97,5000,375,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19049,B,96,5000,357,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19050,A,97,5000,375,5000
CONFIG_7,"10000, 0.01, 0.01",lockstep,0.01,10000,19050,B,97,5000,371,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19251,A,86,5000,254,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19251,B,99,5000,252,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19252,A,88,5000,269,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19252,B,91,5000,283,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19253,A,83,5000,242,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19253,B,84,5000,235,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19254,A,84,5000,233,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19254,B,93,5000,283,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19255,A,83,5000,268,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19255,B,102,5000,266,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19256,A,82,5000,234,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19256,B,87,5000,242,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19257,A,87,5000,261,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19257,B,92,5000,260,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19258,A,80,5000,256,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19258,B,91,5000,265,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19259,A,87,5000,265,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19259,B,84,5000,266,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19260,A,84,5000,250,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19260,B,89,5000,261,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19261,A,81,5000,269,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19261,B,87,5000,255,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19262,A,81,5000,250,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19262,B,89,5000,254,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19263,A,82,5000,260,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19263,B,87,5000,256,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19264,A,84,5000,262,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19264,B,101,5000,281,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19265,A,82,5000,234,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19265,B,89,5000,257,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19266,A,88,5000,253,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19266,B,92,5000,276,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19267,A,79,5000,231,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19267,B,92,5000,262,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19268,A,87,5000,247,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19268,B,85,5000,255,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19269,A,86,5000,268,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19269,B,93,5000,260,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19270,A,87,5000,275,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19270,B,84,5000,256,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19271,A,83,5000,251,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19271,B,87,5000,259,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19272,A,84,5000,266,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19272,B,83,5000,251,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19273,A,76,5000,268,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19273,B,87,5000,246,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19274,A,76,5000,242,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19274,B,94,5000,259,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19275,A,79,5000,254,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19275,B,93,5000,247,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19276,A,92,5000,276,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19276,B,98,5000,283,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19277,A,83,5000,266,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19277,B,85,5000,237,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19278,A,79,5000,259,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19278,B,101,5000,278,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19279,A,86,5000,258,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19279,B,97,5000,267,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19280,A,79,5000,225,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19280,B,89,5000,250,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19281,A,90,5000,269,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19281,B,94,5000,274,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19282,A,79,5000,219,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19282,B,89,5000,261,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19283,A,86,5000,275,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19283,B,92,5000,298,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19284,A,87,5000,270,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19284,B,98,5000,293,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19285,A,85,5000,268,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19285,B,90,5000,264,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19286,A,80,5000,256,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19286,B,84,5000,231,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19287,A,77,5000,258,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19287,B,102,5000,294,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19288,A,89,5000,252,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19288,B,92,5000,275,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19289,A,94,5000,284,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19289,B,100,5000,261,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19290,A,84,5000,273,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19290,B,86,5000,272,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19291,A,86,5000,249,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19291,B,88,5000,248,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19292,A,85,5000,239,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19292,B,90,5000,265,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19293,A,86,5000,266,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19293,B,97,5000,280,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19294,A,90,5000,268,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19294,B,97,5000,278,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19295,A,83,5000,242,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19295,B,89,5000,246,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19296,A,85,5000,242,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19296,B,94,5000,244,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19297,A,84,5000,244,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19297,B,95,5000,278,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19298,A,82,5000,256,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19298,B,91,5000,259,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19299,A,82,5000,284,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19299,B,93,5000,269,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19300,A,82,5000,240,5000
CONFIG_7,"10000, 0.01, 0.01",oneOffLockstep,0.01,10000,19300,B,90,5000,248,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19501,A,44,5000,100,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19501,B,163,5000,271,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19502,A,38,5000,99,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19502,B,104,5000,191,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19503,A,48,5000,108,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19503,B,136,5000,228,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19504,A,38,5000,89,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19504,B,127,5000,215,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19505,A,49,5000,122,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19505,B,97,5000,194,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19506,A,45,5000,105,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19506,B,121,5000,212,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19507,A,46,5000,110,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19507,B,122,5000,211,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19508,A,40,5000,91,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19508,B,147,5000,253,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19509,A,33,5000,89,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19509,B,123,5000,206,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19510,A,43,5000,125,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19510,B,113,5000,210,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19511,A,45,5000,108,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19511,B,123,5000,215,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19512,A,49,5000,110,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19512,B,116,5000,204,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19513,A,37,5000,87,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19513,B,147,5000,237,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19514,A,48,5000,118,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19514,B,134,5000,219,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19515,A,47,5000,114,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19515,B,122,5000,208,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19516,A,47,5000,104,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19516,B,128,5000,220,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19517,A,47,5000,111,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19517,B,116,5000,221,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19518,A,49,5000,113,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19518,B,149,5000,240,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19519,A,40,5000,93,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19519,B,154,5000,253,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19520,A,46,5000,114,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19520,B,137,5000,223,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19521,A,48,5000,127,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19521,B,124,5000,223,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19522,A,45,5000,98,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19522,B,133,5000,228,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19523,A,44,5000,102,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19523,B,116,5000,209,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19524,A,44,5000,88,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19524,B,128,5000,224,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19525,A,46,5000,107,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19525,B,137,5000,223,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19526,A,40,5000,102,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19526,B,131,5000,228,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19527,A,44,5000,123,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19527,B,131,5000,218,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19528,A,48,5000,108,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19528,B,139,5000,232,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19529,A,45,5000,96,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19529,B,144,5000,238,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19530,A,42,5000,104,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19530,B,145,5000,236,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19531,A,51,5000,119,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19531,B,138,5000,235,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19532,A,40,5000,100,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19532,B,122,5000,203,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19533,A,48,5000,111,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19533,B,117,5000,196,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19534,A,47,5000,114,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19534,B,125,5000,227,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19535,A,48,5000,110,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19535,B,119,5000,208,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19536,A,45,5000,98,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19536,B,114,5000,213,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19537,A,43,5000,104,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19537,B,138,5000,231,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19538,A,44,5000,126,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19538,B,116,5000,210,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19539,A,50,5000,105,5000
CONFIG_7,"10000, 0.01, 0.01",bFollowsA,0.01,10000,19539,B,162,5000,264,5000
